f,mag,rad,real,imag
3923.923923923924,88.36942116410255,-0.8685145704573562,57.08321664925588,-67.45858710240418
3933.933933933934,105.16949867321472,-0.8805095284053575,66.9675562514802,-81.09235389899683
3943.943943943944,125.16992195308104,-0.8645294535975586,81.23505085018364,-95.22802043048294
3953.953953953954,149.04076549056813,-0.8185572426652874,101.83588312627207,-108.82372299230889
3963.963963963964,177.25769099821557,-0.7369726919311758,131.26046331327214,-119.12589890029794
3973.973973973974,209.17171227729176,-0.6109870619075576,171.32881853080275,-119.99683811606616
3983.9839839839838,240.93733893683032,-0.43198626621775726,218.8038569638857,-100.87454322914428
3993.993993993994,263.3510707006842,-0.20181837860666607,258.0060188080134,-52.78902062016143
4004.004004004004,265.5213036634571,0.053695014529429604,265.13862613784005,14.25032030799637
4014.014014014014,246.17147547682487,0.29134760291048795,235.7972323455729,70.7111063172179
4024.024024024024,215.28565628143292,0.4805675802008835,190.90082764990683,99.52280041833552
4034.034034034034,182.96658238928998,0.6158791793307242,149.34937862127603,105.69547472174756
4044.044044044044,153.95346409171063,0.7049838009272117,117.25435280440027,99.76515350691778
4054.054054054054,129.2950628721035,0.7570434607637618,93.98065879269207,88.7966725502301
4064.064064064064,108.62638374293078,0.7783404149274941,77.35064388784691,76.2664351808969
4074.074074074074,91.27846502387705,0.7715555553838181,65.43086136038505,63.6440143199124
4084.084084084084,76.66774128764166,0.7358301477325484,56.83178879916785,51.459599066020075
4094.094094094094,64.41262812977956,0.6667257985598567,50.618708519817105,39.83381742152094
4104.104104104104,54.37874913288492,0.5563394726776872,46.17809943697931,28.716397574307322
4114.114114114114,46.71733735480835,0.39527992809687185,43.11490785801821,17.98928375221124
4124.124124124124,41.86423084183521,0.18035043580929666,41.18523044442767,7.509368629775415
4134.134134134134,40.35853101415833,-0.07130636725951894,40.25597102829096,-2.875382094640416
4144.144144144144,42.4293813905821,-0.31936696948196414,40.283912485552115,-13.321366297938567
