     F(Hz)         |Z|(ohms)     PHASE(Z)(Deg) 
     600.00000000000         132.97431834803        -14.635754141092    
     610.00000000000         125.73418127149        -17.997223272872    
     620.00000000000         117.76374029186        -20.548934957987    
     630.00000000000         109.62341015656        -22.243240941173    
     640.00000000000         101.72850522993        -23.067551336305    
     650.00000000000         94.365931917949        -23.028959421010    
     660.00000000000         87.728312888539        -22.146549399160    
     670.00000000000         81.947533825702        -20.451848972033    
     680.00000000000         77.119870927288        -17.996277895841    
     690.00000000000         73.320704121014        -14.863017488035    
     700.00000000000         70.609553915241        -11.178693931492    
     710.00000000000         69.027755335675        -7.1183058611294    
     720.00000000000         68.592456621300        -2.8972541919552    
     730.00000000000         69.291364174149         1.2507502662920    
     740.00000000000         71.081663118959         5.1033476282343    
     750.00000000000         73.893710776511         8.4754096998802    
     760.00000000000         77.637039260631         11.232351019091    
     770.00000000000         82.204842350087         13.289588060663    
     780.00000000000         87.473865690880         14.603104192492    
     790.00000000000         93.298440759456         15.157731910641    
     800.00000000000         99.499322797625         14.958030691861    
     810.00000000000         105.84991096876         14.024086442370    
     820.00000000000         112.06476852187         12.392571812139    
     830.00000000000         117.79810044759         10.122004973947    
     840.00000000000         122.66151399512         7.2998726524200    
     850.00000000000         126.26774894245         4.0480381059769    
     860.00000000000         128.29708641565        0.52231208545354    
     870.00000000000         128.56786163190        -3.0966211837845    
     880.00000000000         127.08223827774        -6.6201883019109    
     890.00000000000         124.02507664525        -9.8719804308090    
     900.00000000000         119.71654279582        -12.704305674710    
     910.00000000000         114.54131411704        -15.006718430089    
     920.00000000000         108.88278456457        -16.706147146049    
     930.00000000000         103.07987367184        -17.761536541749    
     940.00000000000         97.409043868756        -18.156892089131    
     950.00000000000         92.084725956177        -17.895772904077    
     960.00000000000         87.269144568808        -16.998810522101    
     970.00000000000         83.084447077361        -15.504476153768    
     980.00000000000         79.622944810480        -13.472216093779    
     990.00000000000         76.953683925253        -10.986143960070    
    1000.00000000000         75.125228671409        -8.1568241430706    
     1010.0000000000         74.165636915076        -5.1187327524220    
     1020.0000000000         74.081213387048        -2.0221995171375    
     1030.0000000000         74.855632745283        0.97912989286558    
     1040.0000000000         76.450377813291         3.7421223158498    
     1050.0000000000         78.806405404352         6.1454362065714    
     1060.0000000000         81.846068653477         8.0957210798427    
     1070.0000000000         85.474033616332         9.5285247182412    
     1080.0000000000         89.576299204345         10.405572638523    
     1090.0000000000         94.017240774017         10.710750717358    
     1100.0000000000         98.635599439032         10.446741156038    
     1110.0000000000         103.24138287568         9.6333953646775    
     1120.0000000000         107.61656742725         8.3080057328531    
     1130.0000000000         111.52290151398         6.5268327184583    
     1140.0000000000         114.71930440826         4.3666148762559    
     1150.0000000000         116.98866911191         1.9244663263053    
     1160.0000000000         118.16953630780       -0.68522233507545    
     1170.0000000000         118.18398278091        -3.3373721040740    
     1180.0000000000         117.05214045234        -5.9054336799955    
     1190.0000000000         114.88777935839        -8.2712135800581    
     1200.0000000000         111.87666476189        -10.333004244381    
     1210.0000000000         108.24560656967        -12.010484809201    
     1220.0000000000         104.23184053931        -13.246181596534    
     1230.0000000000         100.05967069512        -14.004404209177    
     1240.0000000000         95.926821099480        -14.269058440237    
     1250.0000000000         91.999327715108        -14.041594284470    
     1260.0000000000         88.412103218929        -13.339840618589    
     1270.0000000000         85.272216282527        -12.197866630304    
     1280.0000000000         82.662664691141        -10.666449506418    
     1290.0000000000         80.645367995680        -8.8133136292402    
     1300.0000000000         79.262941684495        -6.7221432156928    
     1310.0000000000         78.539421199531        -4.4895719972982    
     1320.0000000000         78.480434375858        -2.2199471780858    
     1330.0000000000         79.073359879876       -0.18476572701136E-01
     1340.0000000000         80.287798430899         2.0159721632034    
     1350.0000000000         82.076351128027         3.7969965048093    
     1360.0000000000         84.375422489504         5.2547180564383    
     1370.0000000000         87.105687992612         6.3375500284251    
     1380.0000000000         90.172031094275         7.0121463581354    
     1390.0000000000         93.463109388266         7.2623640676972    
     1400.0000000000         96.851154174474         7.0880482974033    
     1410.0000000000         100.19301999594         6.5041644584760    
     1420.0000000000         103.33373475542         5.5404096914743    
     1430.0000000000         106.11366754293         4.2410583542249    
     1440.0000000000         108.37974810370         2.6645230600464    
     1450.0000000000         109.99990547987        0.88202071828969    
     1460.0000000000         110.87834793038        -1.0251204485575    
     1470.0000000000         110.96816728681        -2.9695995231025    
     1480.0000000000         110.27779166624        -4.8633235547669    
     1490.0000000000         108.86932905114        -6.6228326433476    
     1500.0000000000         106.84928189440        -8.1740662789762    
     1510.0000000000         104.35430821070        -9.4558013705743    
     1520.0000000000         101.53566529866        -10.421536897168    
     1530.0000000000         98.545495622528        -11.040040334195    
     1540.0000000000         95.526753880847        -11.295035246074    
     1550.0000000000         92.607118324052        -11.184543970028    
     1560.0000000000         89.896215473824        -10.720250958659    
     1570.0000000000         87.485057739339        -9.9270107082526    
     1580.0000000000         85.446621489221        -8.8423769010551    
     1590.0000000000         83.836769753200        -7.5158478582069    
     1600.0000000000         82.695071793687        -6.0074630645032    
     1610.0000000000         82.045377652934        -4.3854782815567    
     1620.0000000000         81.896209226556        -2.7230797922860    
     1630.0000000000         82.241110569100        -1.0943972938060    
     1640.0000000000         83.059074640400        0.42967997970227    
     1650.0000000000         84.315078961359         1.7852983502089    
     1660.0000000000         85.960682240316         2.9185789534841    
     1670.0000000000         87.934613328272         3.7874917028297    
     1680.0000000000         90.163348314586         4.3627331883438    
     1690.0000000000         92.561809258277         4.6278701825502    
     1700.0000000000         95.034487718081         4.5790673499279    
     1710.0000000000         97.477434564088         4.2246509250647    
     1720.0000000000         99.781595587201         3.5846191105496    
     1730.0000000000         101.83783852284         2.6900525332346    
     1740.0000000000         103.54367342066         1.5822573807573    
     1750.0000000000         104.81114533648        0.31142960694962    
     1760.0000000000         105.57481314455        -1.0653186161529    
     1770.0000000000         105.79834867995        -2.4865884363408    
     1780.0000000000         105.47832245790        -3.8898144804777    
     1790.0000000000         104.64426940755        -5.2145535186849    
     1800.0000000000         103.35500027230        -6.4055549817438    
     1810.0000000000         101.69200796326        -7.4152812089278    
     1820.0000000000         99.751375065726        -8.2056924243986    
     1830.0000000000         97.635657916072        -8.7492872803567    
     1840.0000000000         95.446876480283        -9.0295278107832    
     1850.0000000000         93.281196716570        -9.0408382420674    
     1860.0000000000         91.225378806849        -8.7883470569736    
     1870.0000000000         89.354717746201        -8.2874652747703    
     1880.0000000000         87.732052865949        -7.5632977173614    
     1890.0000000000         86.407430619672        -6.6498046742954    
     1900.0000000000         85.418103084070        -5.5885976830382    
     1910.0000000000         84.788671429363        -4.4272799792626    
