     F(Hz)         |Z|(ohms)     PHASE(Z)(Deg) 
     1960.0000000000         112.90323128043        -13.982039242391    
     1970.0000000000         107.83936720926        -15.771687287655    
     1980.0000000000         102.54071099238        -16.977193208177    
     1990.0000000000         97.268953683696        -17.576631086395    
     2000.0000000000         92.233426869197        -17.567249740913    
     2010.0000000000         87.596178566216        -16.962492292364    
     2020.0000000000         83.480979641157        -15.791566176667    
     2030.0000000000         79.982173846927        -14.101176791550    
     2040.0000000000         77.171244516646        -11.958274860850    
     2050.0000000000         75.100450737753        -9.4520832288096    
     2060.0000000000         73.803899722964        -6.6934784672363    
     2070.0000000000         73.297054581988        -3.8103370255184    
     2080.0000000000         73.575905769234       -0.93881964560465    
     2090.0000000000         74.616793642186         1.7877206894692    
     2100.0000000000         76.377237290117         4.2494113392155    
     2110.0000000000         78.797393671714         6.3475307739227    
     2120.0000000000         81.801306618332         8.0079751209708    
     2130.0000000000         85.297107640472         9.1809712199848    
     2140.0000000000         89.175753884322         9.8385509365220    
     2150.0000000000         93.308558434317         9.9715002399731    
     2160.0000000000         97.544528508379         9.5870706326557    
     2170.0000000000         101.70926345299         8.7080649269291    
     2180.0000000000         105.60770130391         7.3732323296944    
     2190.0000000000         109.03299188125         5.6383316648714    
     2200.0000000000         111.78274111610         3.5768099895478    
     2210.0000000000         113.68154065087         1.2789132126142    
     2220.0000000000         114.60555839452        -1.1516604003774    
     2230.0000000000         114.50252501459        -3.6036997764451    
     2240.0000000000         113.40057860554        -5.9661716750040    
     2250.0000000000         111.40280696557        -8.1360852942254    
     2260.0000000000         108.66943266748        -10.024876076984    
     2270.0000000000         105.39357961378        -11.562272090319    
     2280.0000000000         101.77747490564        -12.697549102683    
     2290.0000000000         98.013994053155        -13.398860786183    
     2300.0000000000         94.275379756816        -13.651666967393    
     2310.0000000000         90.708430634336        -13.457184290770    
     2320.0000000000         87.434180434667        -12.831421487541    
     2330.0000000000         84.549919920007        -11.804913205431    
     2340.0000000000         82.131870169358        -10.422850885411    
     2350.0000000000         80.237472660841        -8.7450051111579    
     2360.0000000000         78.906876149676        -6.8447176996963    
     2370.0000000000         78.163663610693        -4.8063848749296    
     2380.0000000000         78.015131496146        -2.7212660565767    
     2390.0000000000         78.452494963722       -0.68201969154268    
     2400.0000000000         79.451274502648         1.2231493053802    
     2410.0000000000         80.971903421060         2.9156855252536    
     2420.0000000000         82.960399023146         4.3304204820243    
     2430.0000000000         85.348865060229         5.4175590754312    
     2440.0000000000         88.055682075689         6.1431436175841    
     2450.0000000000         90.985472270664         6.4885470979549    
     2460.0000000000         94.029230585305         6.4496041676211    
     2470.0000000000         97.065308057124         6.0358321525257    
     2480.0000000000         99.962115044667         5.2699276710995    
     2490.0000000000         102.58335875757         4.1874425593510    
     2500.0000000000         104.79622378707         2.8363192665770    
     2510.0000000000         106.48210786291         1.2758592797733    
     2520.0000000000         107.54848685205       -0.42524822322726    
     2530.0000000000         107.93958832094        -2.1919898759678    
     2540.0000000000         107.64330106768        -3.9470073451093    
     2550.0000000000         106.69245025962        -5.6150021066218    
     2560.0000000000         105.16006110296        -7.1269151540710    
