     F(Hz)         |Z|(ohms)     PHASE(Z)(Deg) 
    0.10000000000000E-05     1000001.4031671       -0.65107494443540E-02
     10.000000000000         875.63562665138        -89.898481623844    
     20.000000000000         431.48377114533        -89.828749471988    
     30.000000000000         280.73015678187        -89.689911464555    
     40.000000000000         203.31616186299        -89.481628415046    
     50.000000000000         155.20374671848        -89.186731315411    
     60.000000000000         121.69391101063        -88.775370573747    
     70.000000000000         96.470193871928        -88.198018123343    
     80.000000000000         76.359286084388        -87.368978097275    
     90.000000000000         59.585669738315        -86.128703327310    
     100.00000000000         45.077816724983        -84.146930123360    
     110.00000000000         32.168754938595        -80.623904688130    
     120.00000000000         20.519424425090        -73.077835510924    
     130.00000000000         10.613046525581        -50.033915698641    
     140.00000000000         8.3886310575407         21.448867910849    
     150.00000000000         16.855649860980         57.764511617061    
     160.00000000000         27.752385587917         67.918677173708    
     170.00000000000         39.682028073561         72.048806020406    
     180.00000000000         52.760213779719         74.014846088109    
     190.00000000000         67.416359565125         74.902390942014    
     200.00000000000         84.327405885040         75.091646587759    
     210.00000000000         104.53052289202         74.699439826171    
     220.00000000000         129.68270889677         73.691252384559    
     230.00000000000         162.59683796513         71.880279136767    
     240.00000000000         208.40212904911         68.830505598277    
     250.00000000000         277.16880574584         63.561871751635    
     260.00000000000         389.11822885005         53.682902296463    
     270.00000000000         568.14819499441         33.137530437581    
     280.00000000000         682.80891193327        -4.7952596102400    
     290.00000000000         523.57816151137        -39.225078770134    
     300.00000000000         359.42414185553        -56.431817928593    
     310.00000000000         259.83580551623        -64.713005522135    
     320.00000000000         197.72550192293        -69.029898960299    
     330.00000000000         155.70748841933        -71.300360585022    
     340.00000000000         125.19586582292        -72.303004137202    
     350.00000000000         101.76059997565        -72.350328470749    
     360.00000000000         82.949744010320        -71.511022634169    
     370.00000000000         67.327097176690        -69.665715815503    
     380.00000000000         54.033008968120        -66.467181788683    
     390.00000000000         42.594692044197        -61.189734892039    
     400.00000000000         32.901805173188        -52.399022267700    
     410.00000000000         25.374034245962        -37.534387656830    
     420.00000000000         21.277192809652        -14.261993781662    
     430.00000000000         22.103100477142         12.549504664626    
     440.00000000000         27.409085588877         32.869475947328    
     450.00000000000         35.509732087807         45.151421838219    
     460.00000000000         45.400268708976         52.275030369502    
     470.00000000000         56.807138893983         56.383850567159    
     480.00000000000         69.857581956815         58.599699928850    
     490.00000000000         84.942134167536         59.464151426558    
     500.00000000000         102.70595929802         59.197072754399    
     510.00000000000         124.11075517137         57.803639501089    
     520.00000000000         150.53315208031         55.093205150610    
     530.00000000000         183.80257758189         50.633978662851    
     540.00000000000         225.75613730799         43.655728782136    
     550.00000000000         275.79988559084         32.994641702375    
     560.00000000000         323.54683812392         17.566302574289    
     570.00000000000         342.88995473181        -1.7149382500309    
     580.00000000000         317.91338869370        -20.548198996847    
     590.00000000000         269.10331925025        -35.066946154086    
     600.00000000000         220.60336534338        -44.861908591045    
     610.00000000000         180.58683746649        -51.109340728196    
     620.00000000000         148.99106194005        -54.905460059473    
     630.00000000000         123.95252095024        -56.943828786757    
     640.00000000000         103.74999368059        -57.595452176352    
     650.00000000000         87.121797816046        -57.003837410222    
     660.00000000000         73.211262403558        -55.133618129539    
     670.00000000000         61.475934185747        -51.778809501591    
     680.00000000000         51.631724167946        -46.548354731841    
     690.00000000000         43.640642625498        -38.875885489924    
     700.00000000000         37.724344132774        -28.195131333825    
     710.00000000000         34.326010493434        -14.533401503840    
     720.00000000000         33.873231619402        0.65335901144551    
     730.00000000000         36.397364737197         14.816617259566    
     740.00000000000         41.475027694658         26.135931288444    
     750.00000000000         48.578040271549         34.308955258366    
     760.00000000000         57.354116083148         39.831618794360    
     770.00000000000         67.678396894669         43.292486339993    
     780.00000000000         79.612378356907         45.123915240829    
     790.00000000000         93.358737583062         45.575576005310    
     800.00000000000         109.22124622702         44.739184036993    
     810.00000000000         127.54050728314         42.569888946513    
     820.00000000000         148.53924518883         38.898544063178    
     830.00000000000         171.95133404323         33.452243058760    
     840.00000000000         196.27527670831         25.929486311143    
     850.00000000000         217.78407468334         16.209101491366    
     860.00000000000         230.57779608495         4.7115594936539    
     870.00000000000         229.76668200119        -7.3852142083565    
     880.00000000000         215.87425412032        -18.570244231545    
     890.00000000000         194.28693022484        -27.797425209939    
     900.00000000000         170.63935787542        -34.775136723867    
     910.00000000000         148.23694488058        -39.682369237012    
     920.00000000000         128.33181353408        -42.827882888721    
     930.00000000000         111.10376065670        -44.475292548386    
     940.00000000000         96.328844845605        -44.789420266623    
     950.00000000000         83.699465898732        -43.831622274700    
     960.00000000000         72.953991448007        -41.569323707584    
     970.00000000000         63.924785501952        -37.893558134079    
     980.00000000000         56.555218381435        -32.656858825332    
     990.00000000000         50.900373952599        -25.757915981373    
    1000.00000000000         47.103241540737        -17.293742370025    
     1010.0000000000         45.328930472117        -7.7301420441722    
     1020.0000000000         45.664574128651         2.0834618542299    
     1030.0000000000         48.048055634745         11.189878196380    
     1040.0000000000         52.289949673871         18.898614519624    
     1050.0000000000         58.163795900051         24.930062157612    
     1060.0000000000         65.486157580857         29.303967900181    
     1070.0000000000         74.148588786752         32.165051962194    
     1080.0000000000         84.110588228175         33.665348854648    
     1090.0000000000         95.369110873223         33.910940984474    
     1100.0000000000         107.90694469334         32.946698529232    
     1110.0000000000         121.60884913115         30.760239056487    
     1120.0000000000         136.12828370676         27.300239117084    
     1130.0000000000         150.70217501489         22.514763203626    
     1140.0000000000         163.97684045220         16.418772691185    
     1150.0000000000         174.04056886840         9.1863446078099    
