     F(Hz)         |Z|(ohms)     PHASE(Z)(Deg) 
     2410.0000000000         7.1091695486376        -89.996047060524    
     2420.0000000000         7.0796424813575        -89.996066113138    
     2430.0000000000         7.0503602921480        -89.996084973490    
     2440.0000000000         7.0213199397062        -89.996103644566    
     2450.0000000000         6.9925184330076        -89.996122129287    
     2460.0000000000         6.9639528302695        -89.996140430514    
     2470.0000000000         6.9356202379391        -89.996158551049    
     2480.0000000000         6.9075178097071        -89.996176493637    
     2490.0000000000         6.8796427455446        -89.996194260966    
     2500.0000000000         6.8519922907647        -89.996211855669    
     2510.0000000000         6.8245637351057        -89.996229280327    
     2520.0000000000         6.7973544118374        -89.996246537468    
     2530.0000000000         6.7703616968888        -89.996263629569    
     2540.0000000000         6.7435830079959        -89.996280559060    
     2550.0000000000         6.7170158038710        -89.996297328319    
     2560.0000000000         6.6906575833913        -89.996313939681    
     2570.0000000000         6.6645058848067        -89.996330395432    
     2580.0000000000         6.6385582849662        -89.996346697815    
     2590.0000000000         6.6128123985630        -89.996362849029    
     2600.0000000000         6.5872658773967        -89.996378851231    
     2610.0000000000         6.5619164096531        -89.996394706536    
     2620.0000000000         6.5367617192006        -89.996410417018    
     2630.0000000000         6.5117995649030        -89.996425984713    
     2640.0000000000         6.4870277399482        -89.996441411617    
     2650.0000000000         6.4624440711920        -89.996456699689    
     2660.0000000000         6.4380464185170        -89.996471850850    
     2670.0000000000         6.4138326742070        -89.996486866988    
     2680.0000000000         6.3898007623339        -89.996501749953    
     2690.0000000000         6.3659486381602        -89.996516501562    
     2700.0000000000         6.3422742875539        -89.996531123598    
     2710.0000000000         6.3187757264169        -89.996545617813    
     2720.0000000000         6.2954510001261        -89.996559985924    
     2730.0000000000         6.2722981829873        -89.996574229619    
     2740.0000000000         6.2493153777006        -89.996588350557    
     2750.0000000000         6.2265007148378        -89.996602350363    
     2760.0000000000         6.2038523523323        -89.996616230635    
     2770.0000000000         6.1813684749784        -89.996629992945    
     2780.0000000000         6.1590472939432        -89.996643638833    
     2790.0000000000         6.1368870462881        -89.996657169814    
